1.252045141467076628e-01,1.332020358711848207e+00,1.224860091337759416e+00
8.185830232809762075e-01,1.228938768172812779e+00,3.719570458675713343e-01
1.647455271048542669e-01,1.440684743654634170e+00,1.291769727604280993e+00
5.055205428385517452e-01,1.568958707166297595e+00,7.008075548949768141e-01
1.321936264889015833e+00,1.871052834840399581e-01,9.836732847446489902e-01
1.429814773518659932e+00,5.759308744079711939e-01,1.329277608674950040e+00
6.914418015757930469e-01,6.367785540779276054e-01,9.396276844173869769e-01
1.048540736335408896e+00,1.528612441743228967e+00,1.105467735822677655e+00
2.881414062507795526e-01,1.831068185446396712e-01,6.551946968485856670e-01
1.106748017685412311e+00,4.896585283452395965e-01,4.577845715079176259e-01
5.227090473585603858e-01,1.115782450356703759e-01,-6.247460156530784681e-03
6.352234348090974869e-01,8.447977239667516791e-01,2.715369836149448823e-01
9.958355599928810920e-01,1.216024007470348334e+00,8.493005692418386099e-01
1.309208408936110235e+00,3.749977472324378391e-01,5.942418774242790303e-01
1.261256540205465404e+00,9.757574496478345072e-01,3.931669519986060179e-01
3.448351195553439608e-01,6.098380329418195273e-02,9.207053174819009866e-01
1.014733728891137776e+00,1.144339706347600183e+00,1.025861988539227276e+00
9.534644033117042339e-01,1.157275816521928347e+00,2.387190712788354596e-01
6.053700245244322126e-02,1.944960610360881303e-01,4.288225831813357591e-01
1.181986924801470273e+00,1.018249234033096640e+00,7.667165282835376461e-01
5.155938123338932311e-01,6.553698953320141740e-01,4.453916419331364063e-01
1.455308869502382363e+00,5.171741729041245961e-01,2.749355804159182570e-01
1.112198051975313184e+00,1.438228863069120900e+00,8.752092733560149496e-01
3.859253550092832108e-01,1.171208699367607409e+00,6.537618400260578611e-01
1.190655238487385192e+00,5.183544317807231572e-01,1.280050882801363477e+00
2.679796888892513884e-01,1.092155345740801753e+00,1.126667656764405390e+00
6.008078541654296445e-02,1.374140905226928000e+00,4.568985222222329834e-01
1.315131285292392205e+00,5.197889560079328453e-01,1.328254573059679755e+00
1.470987707161961477e+00,2.497109398517041723e-01,1.115012053943865711e+00
7.141861656525051449e-01,1.948721022429907301e-01,1.008711766674015298e+00
1.427028689362792147e+00,1.295399176175443978e+00,8.806568634458256106e-01
2.893306851405792468e-01,7.737952919701804877e-01,6.884530479500072797e-01
5.645881530988322572e-01,4.008761218196213449e-01,4.787774718425767961e-01
